record_id,calling_number,called_number,start_time,duration_seconds,call_type
CDR-001022,918238710435,916097862916,2025-01-14T22:42:08+05:30,88,voice
CDR-001023,916005959219,917053069975,2025-01-14T22:47:34+05:30,0,sms
CDR-001024,916852224261,916424188799,2025-01-14T22:49:07+05:30,0,sms
CDR-001025,919772591901,918275012886,2025-01-14T23:00:39+05:30,72,voice
CDR-001026,916435668733,916543832315,2025-01-14T23:00:58+05:30,24,voice
CDR-001027,916555122302,917989228447,2025-01-14T23:11:18+05:30,59,voice
CDR-001028,916637885677,916665802686,2025-01-14T23:33:18+05:30,210,voice
CDR-001029,916518301062,916406467692,2025-01-14T23:43:00+05:30,141,voice
CDR-001030,916097862916,916017179896,2025-01-14T23:57:38+05:30,13,voice
CDR-001031,916637885677,916665802686,2025-01-15T00:40:53+05:30,139,voice
CDR-001032,918525720621,918524624102,2025-01-15T00:42:59+05:30,134,voice
CDR-001033,917147613772,916702951376,2025-01-15T01:45:27+05:30,23,voice
CDR-001034,919896703780,916309630372,2025-01-15T04:30:26+05:30,83,voice
CDR-001035,917447202903,916637885677,2025-01-15T05:29:05+05:30,28,voice
CDR-001036,918543852803,919347124126,2025-01-15T05:38:28+05:30,59,voice
CDR-001037,919896703780,916309630372,2025-01-15T05:52:08+05:30,30,voice
CDR-001038,918517802039,916653793670,2025-01-15T06:24:59+05:30,45,voice
CDR-001039,917447202903,916637885677,2025-01-15T06:27:41+05:30,65,voice
CDR-001040,916685125460,919772591901,2025-01-15T06:43:42+05:30,34,voice
CDR-001041,916876538782,919326047954,2025-01-15T07:37:25+05:30,180,voice
CDR-001042,919647323963,916375107792,2025-01-15T08:00:03+05:30,278,voice
CDR-001043,917989228447,916912523398,2025-01-15T08:32:29+05:30,191,voice
CDR-001044,917876457943,917147613772,2025-01-15T08:50:46+05:30,0,sms
CDR-001045,916926118120,916876538782,2025-01-15T09:08:04+05:30,69,voice
CDR-001046,919153442407,918021958255,2025-01-15T09:22:34+05:30,63,voice
CDR-001047,916812873288,916543832315,2025-01-15T09:25:19+05:30,56,voice
CDR-001048,917814266084,917545969696,2025-01-15T10:04:49+05:30,109,voice
CDR-001049,917814266084,916543832315,2025-01-15T10:17:48+05:30,26,voice
CDR-001050,917147613772,917844273643,2025-01-15T10:24:34+05:30,74,voice
CDR-001051,919347124126,918543852803,2025-01-15T10:35:28+05:30,69,voice
CDR-001052,918238710435,916926118120,2025-01-15T11:02:23+05:30,26,voice
CDR-001053,916424188799,918221668220,2025-01-15T11:09:36+05:30,34,voice
CDR-001054,917500083076,917679658289,2025-01-15T11:11:36+05:30,72,voice
CDR-001055,916518301062,916424188799,2025-01-15T11:26:37+05:30,247,voice
CDR-001056,919647323963,917876457943,2025-01-15T11:38:25+05:30,7,voice
CDR-001057,918829009322,917679658289,2025-01-15T11:54:50+05:30,127,voice
CDR-001058,918829009322,917679658289,2025-01-15T11:58:32+05:30,0,sms
CDR-001059,916849321768,919384822654,2025-01-15T12:23:22+05:30,0,sms
CDR-001060,916105792347,917807438462,2025-01-15T12:36:09+05:30,25,voice
CDR-001061,916187060216,917545427621,2025-01-15T12:54:34+05:30,0,sms
CDR-001062,916325845808,916637885677,2025-01-15T13:15:02+05:30,118,voice
CDR-001063,917876457943,919600233059,2025-01-15T13:26:14+05:30,13,voice
CDR-001064,918275012886,918525720621,2025-01-15T13:27:02+05:30,32,voice
CDR-001065,916912523398,917989228447,2025-01-15T13:33:16+05:30,28,voice
CDR-001066,919994738491,918021958255,2025-01-15T13:52:50+05:30,158,voice
CDR-001067,916424188799,918221668220,2025-01-15T13:56:19+05:30,21,voice
CDR-001068,919347124126,918692842017,2025-01-15T14:15:22+05:30,107,voice
CDR-001069,919002219719,918195064628,2025-01-15T14:44:28+05:30,57,voice
CDR-001070,919994738491,917260443015,2025-01-15T14:52:59+05:30,53,voice
CDR-001071,919772591901,916369374146,2025-01-15T14:53:36+05:30,66,voice
CDR-001072,919349831082,919326047954,2025-01-15T14:54:40+05:30,8,voice
CDR-001073,917007495214,918472533046,2025-01-15T15:32:34+05:30,29,voice
CDR-001074,917863362137,918472533046,2025-01-15T15:45:18+05:30,27,voice
CDR-001075,918184188031,917147613772,2025-01-15T15:46:13+05:30,47,voice
CDR-001076,917730176490,916641395672,2025-01-15T15:51:06+05:30,143,voice
CDR-001077,918973120296,916926118120,2025-01-15T15:54:43+05:30,190,voice
CDR-001078,916137652472,918981072749,2025-01-15T16:25:46+05:30,24,voice
CDR-001079,918829009322,919415717273,2025-01-15T16:54:38+05:30,16,voice
CDR-001080,919896703780,916275552433,2025-01-15T16:54:58+05:30,22,voice
CDR-001081,919883152281,917500083076,2025-01-15T16:58:11+05:30,151,voice
CDR-001082,916935101816,916424188799,2025-01-15T17:26:57+05:30,66,voice
CDR-001083,916265227765,917364382775,2025-01-15T17:34:33+05:30,74,voice
CDR-001084,916026997648,918845716772,2025-01-15T17:41:49+05:30,117,voice
CDR-001085,916849321768,917844273643,2025-01-15T17:43:25+05:30,50,voice
CDR-001086,919571619646,917730176490,2025-01-15T17:47:56+05:30,14,voice
CDR-001087,916518301062,916406467692,2025-01-15T18:14:00+05:30,124,voice
CDR-001088,918437653138,918600238302,2025-01-15T18:28:37+05:30,25,voice
CDR-001089,916406467692,916935101816,2025-01-15T18:55:42+05:30,0,sms
CDR-001090,919797302867,916424188799,2025-01-15T19:41:41+05:30,0,sms
CDR-001091,919349831082,916685125460,2025-01-15T19:52:57+05:30,17,voice
CDR-001092,916017179896,916694321946,2025-01-15T20:31:03+05:30,60,voice
CDR-001093,916309630372,918771974035,2025-01-15T20:37:31+05:30,70,voice
CDR-001094,916543832315,917814266084,2025-01-15T20:42:59+05:30,313,voice
CDR-001095,916424188799,916852224261,2025-01-15T21:13:26+05:30,0,sms
CDR-001096,918981072749,919636802154,2025-01-15T21:16:34+05:30,0,sms
CDR-001097,917447202903,916665802686,2025-01-15T21:17:43+05:30,75,voice
CDR-001098,916665802686,916637885677,2025-01-15T21:18:59+05:30,82,voice
CDR-001099,916518301062,916424188799,2025-01-15T21:47:52+05:30,0,sms
CDR-001100,916931872820,916424188799,2025-01-15T22:02:44+05:30,0,sms
CDR-001101,916406467692,916265227765,2025-01-15T22:13:01+05:30,51,voice
CDR-001102,917814266084,917545969696,2025-01-15T22:16:17+05:30,6,voice
CDR-001103,918981072749,917329653581,2025-01-15T22:27:22+05:30,58,voice
CDR-001104,916876538782,917679658289,2025-01-15T22:31:15+05:30,123,voice
CDR-001105,917876457943,917147613772,2025-01-15T22:36:23+05:30,16,voice
CDR-001106,917545969696,919847874879,2025-01-15T22:40:32+05:30,50,voice
CDR-001107,916543832315,916031350966,2025-01-15T22:51:05+05:30,58,voice
CDR-001108,919772591901,916685125460,2025-01-15T23:11:43+05:30,61,voice
CDR-001109,916435668733,916543832315,2025-01-15T23:17:45+05:30,101,voice
CDR-001110,918517802039,916787800822,2025-01-15T23:24:32+05:30,87,voice
CDR-001111,916876538782,916729640279,2025-01-15T23:54:00+05:30,74,voice
CDR-001112,918238710435,918829009322,2025-01-16T00:22:46+05:30,63,voice
CDR-001113,919326047954,919349831082,2025-01-16T06:28:26+05:30,10,voice
CDR-001114,917288961107,916960990031,2025-01-16T06:38:49+05:30,0,sms
CDR-001115,916187060216,917523499956,2025-01-16T07:04:59+05:30,45,voice
CDR-001116,917311481954,918851286499,2025-01-16T07:26:42+05:30,45,voice
CDR-001117,916017179896,918973120296,2025-01-16T07:52:50+05:30,11,voice
CDR-001118,918525720621,919415717273,2025-01-16T08:00:34+05:30,88,voice
CDR-001119,916017179896,916097862916,2025-01-16T08:31:45+05:30,0,sms
CDR-001120,916054679303,917133063457,2025-01-16T08:32:44+05:30,84,voice
CDR-001121,917730176490,916641395672,2025-01-16T08:40:19+05:30,94,voice
CDR-001122,919896703780,916309630372,2025-01-16T09:17:06+05:30,70,voice
CDR-001123,916454474647,918684843529,2025-01-16T10:02:16+05:30,27,voice
CDR-001124,916694321946,919883152281,2025-01-16T10:07:18+05:30,27,voice
CDR-001125,919069904489,918981072749,2025-01-16T10:30:00+05:30,70,voice
CDR-001126,919384822654,916309630372,2025-01-16T11:16:46+05:30,22,voice
CDR-001127,916694321946,919349831082,2025-01-16T11:17:43+05:30,47,voice
CDR-001128,918600238302,918437653138,2025-01-16T11:24:33+05:30,42,voice
CDR-001129,916375107792,917876457943,2025-01-16T12:10:10+05:30,29,voice
CDR-001130,916849321768,917147613772,2025-01-16T12:26:19+05:30,0,sms
CDR-001131,917190994262,916653793670,2025-01-16T12:32:37+05:30,55,voice
CDR-001132,918692842017,919347124126,2025-01-16T12:34:46+05:30,147,voice
CDR-001133,916026997648,919888627938,2025-01-16T13:08:14+05:30,70,voice
CDR-001134,918524624102,919772591901,2025-01-16T13:43:00+05:30,865,voice
CDR-001135,916187060216,917545427621,2025-01-16T13:43:19+05:30,56,voice
CDR-001136,916367453616,916852224261,2025-01-16T14:11:15+05:30,0,sms
CDR-001137,916812873288,916543832315,2025-01-16T14:26:21+05:30,11,voice
CDR-001138,916518301062,916406467692,2025-01-16T14:29:00+05:30,55,voice
CDR-001139,916997171985,917876457943,2025-01-16T14:32:18+05:30,0,sms
CDR-001140,918337754340,918543852803,2025-01-16T14:36:15+05:30,58,voice
CDR-001141,917863362137,918169713512,2025-01-16T15:18:45+05:30,82,voice
CDR-001142,916367453616,916424188799,2025-01-16T15:20:59+05:30,535,voice
CDR-001143,918169713512,919229202948,2025-01-16T15:39:56+05:30,0,sms
CDR-001144,918829009322,919415717273,2025-01-16T15:49:31+05:30,73,voice
CDR-001145,919415717273,916694321946,2025-01-16T15:56:14+05:30,91,voice
CDR-001146,916555122302,918195064628,2025-01-16T16:15:50+05:30,137,voice
CDR-001147,916031350966,916153621537,2025-01-16T16:18:15+05:30,7,voice
CDR-001148,919636802154,918193665589,2025-01-16T16:52:10+05:30,0,sms
CDR-001149,918472533046,917007495214,2025-01-16T17:05:39+05:30,0,sms
CDR-001150,918517802039,917190994262,2025-01-16T17:19:52+05:30,0,sms
CDR-001151,919069904489,918981072749,2025-01-16T17:26:34+05:30,124,voice
CDR-001152,916424188799,916935101816,2025-01-16T17:50:28+05:30,0,sms
CDR-001153,918221668220,916424188799,2025-01-16T17:51:44+05:30,0,sms
CDR-001154,916367453616,919797302867,2025-01-16T18:18:18+05:30,69,voice
CDR-001155,916641395672,919571619646,2025-01-16T18:46:45+05:30,46,voice
CDR-001156,917485979569,919847874879,2025-01-16T19:27:29+05:30,23,voice
CDR-001157,917730176490,919571619646,2025-01-16T19:35:28+05:30,80,voice
CDR-001158,916694321946,919415717273,2025-01-16T19:41:43+05:30,65,voice
CDR-001159,917891221720,918220256891,2025-01-16T20:01:58+05:30,42,voice
CDR-001160,916543832315,916812873288,2025-01-16T20:10:40+05:30,0,sms
CDR-001161,917989228447,917730176490,2025-01-16T20:47:12+05:30,33,voice
CDR-001162,919883152281,917545427621,2025-01-16T21:06:33+05:30,181,voice
CDR-001163,918684843529,918021958255,2025-01-16T22:00:24+05:30,61,voice
CDR-001164,916026997648,916926118120,2025-01-16T22:04:19+05:30,46,voice
CDR-001165,918236083655,918692842017,2025-01-16T22:16:30+05:30,21,voice
CDR-001166,916026997648,916926118120,2025-01-16T22:19:56+05:30,45,voice
CDR-001167,919415717273,918829009322,2025-01-16T22:25:06+05:30,0,sms
CDR-001168,916665802686,916637885677,2025-01-16T22:38:50+05:30,26,voice
CDR-001169,916888840554,916960990031,2025-01-16T22:45:43+05:30,201,voice
CDR-001170,918275012886,916729640279,2025-01-16T23:13:47+05:30,25,voice
CDR-001171,917814266084,916812873288,2025-01-16T23:15:14+05:30,41,voice
CDR-001172,919571619646,917730176490,2025-01-16T23:18:13+05:30,37,voice
CDR-001173,919896703780,916309630372,2025-01-16T23:29:13+05:30,0,sms
CDR-001174,918275012886,918525720621,2025-01-16T23:49:21+05:30,28,voice
CDR-001175,917545969696,919847874879,2025-01-16T23:52:19+05:30,89,voice
CDR-001176,919847874879,916325845808,2025-01-17T00:35:12+05:30,285,voice
CDR-001177,916627903127,916733103322,2025-01-17T02:27:55+05:30,108,voice
CDR-001178,916637885677,918437653138,2025-01-17T06:17:16+05:30,10,voice
CDR-001179,916926118120,918608791433,2025-01-17T06:36:25+05:30,41,voice
CDR-001180,916454474647,918291688635,2025-01-17T07:16:02+05:30,0,sms
CDR-001181,916931872820,919069904489,2025-01-17T07:43:18+05:30,205,voice
CDR-001182,916435668733,918195064628,2025-01-17T07:48:00+05:30,60,voice
CDR-001183,916017179896,918845716772,2025-01-17T08:06:57+05:30,75,voice
CDR-001184,916375107792,918195064628,2025-01-17T08:15:50+05:30,71,voice
CDR-001185,916325845808,919847874879,2025-01-17T08:28:08+05:30,32,voice
CDR-001186,917876457943,917844273643,2025-01-17T08:39:28+05:30,196,voice
CDR-001187,919347124126,918337754340,2025-01-17T09:25:34+05:30,85,voice
CDR-001188,918845716772,916097862916,2025-01-17T09:52:59+05:30,230,voice
CDR-001189,919347124126,918337754340,2025-01-17T09:54:21+05:30,51,voice
CDR-001190,917876457943,916375107792,2025-01-17T10:05:28+05:30,0,sms
CDR-001191,919384822654,916849321768,2025-01-17T10:20:48+05:30,15,voice
CDR-001192,916935101816,919797302867,2025-01-17T10:26:18+05:30,32,voice
CDR-001193,918973120296,917807438462,2025-01-17T10:29:10+05:30,54,voice
CDR-001194,916926118120,918275012886,2025-01-17T10:46:41+05:30,37,voice
CDR-001195,916997171985,916375107792,2025-01-17T11:01:29+05:30,92,voice
CDR-001196,916275552433,919487985342,2025-01-17T11:52:24+05:30,164,voice
CDR-001197,916931872820,918193665589,2025-01-17T11:58:29+05:30,116,voice
CDR-001198,916187060216,917545427621,2025-01-17T12:11:21+05:30,148,voice
CDR-001199,919072674448,918412179982,2025-01-17T13:15:21+05:30,48,voice
CDR-001200,918517802039,916217338638,2025-01-17T13:18:55+05:30,24,voice
CDR-001201,916555122302,916369374146,2025-01-17T13:54:19+05:30,29,voice
CDR-001202,916931872820,917364382775,2025-01-17T14:05:27+05:30,132,voice
CDR-001203,916637885677,918437653138,2025-01-17T14:35:40+05:30,34,voice
CDR-001204,917876457943,917147613772,2025-01-17T14:38:59+05:30,36,voice
CDR-001205,919797302867,916931872820,2025-01-17T14:46:54+05:30,31,voice
CDR-001206,917814266084,916325845808,2025-01-17T15:16:37+05:30,96,voice
CDR-001207,916641395672,917989228447,2025-01-17T15:25:26+05:30,45,voice
CDR-001208,916555122302,919647323963,2025-01-17T15:28:34+05:30,56,voice
CDR-001209,916187060216,917523499956,2025-01-17T15:39:40+05:30,8,voice
CDR-001210,916852224261,916627903127,2025-01-17T15:40:07+05:30,0,sms
CDR-001211,917523499956,919883152281,2025-01-17T15:41:46+05:30,46,voice
CDR-001212,919647323963,917989228447,2025-01-17T15:50:58+05:30,156,voice
CDR-001213,916653793670,917190994262,2025-01-17T16:06:37+05:30,41,voice
CDR-001214,916812873288,918851286499,2025-01-17T16:23:51+05:30,21,voice
CDR-001215,919714026682,917329653581,2025-01-17T16:39:58+05:30,154,voice
CDR-001216,919647323963,916275552433,2025-01-17T16:41:21+05:30,371,voice
CDR-001217,916685125460,919326047954,2025-01-17T16:55:11+05:30,0,sms
CDR-001218,916555122302,916702951376,2025-01-17T18:03:35+05:30,5,voice
CDR-001219,919808452910,917814266084,2025-01-17T18:26:07+05:30,45,voice
CDR-001220,917053069975,916518301062,2025-01-17T18:29:59+05:30,5,voice
CDR-001221,918224632063,917807438462,2025-01-17T18:33:00+05:30,77,voice
CDR-001222,918472533046,917007495214,2025-01-17T19:07:02+05:30,21,voice
CDR-001223,916105792347,917133063457,2025-01-17T19:13:54+05:30,66,voice
CDR-001224,916017179896,918608791433,2025-01-17T19:50:57+05:30,93,voice
CDR-001225,917485979569,916637885677,2025-01-17T20:02:26+05:30,15,voice
CDR-001226,918600238302,918437653138,2025-01-17T20:09:59+05:30,32,voice
CDR-001227,916367453616,916948528511,2025-01-17T20:28:07+05:30,160,voice
CDR-001228,918437653138,916435668733,2025-01-17T20:46:53+05:30,48,voice
CDR-001229,916435668733,918437653138,2025-01-17T21:12:37+05:30,23,voice
CDR-001230,919384822654,916309630372,2025-01-17T21:26:22+05:30,0,sms
CDR-001231,916097862916,918973120296,2025-01-17T21:31:12+05:30,32,voice
CDR-001232,917679658289,917500083076,2025-01-17T21:44:23+05:30,0,sms
CDR-001233,916691567852,916275552433,2025-01-17T21:48:39+05:30,41,voice
CDR-001234,916926118120,916026997648,2025-01-17T21:57:29+05:30,35,voice
CDR-001235,916637885677,917970653224,2025-01-17T22:01:17+05:30,0,sms
CDR-001236,917329653581,919714026682,2025-01-17T22:02:41+05:30,71,voice
CDR-001237,919994738491,917260443015,2025-01-17T22:07:24+05:30,82,voice
CDR-001238,918337754340,918543852803,2025-01-17T22:31:37+05:30,45,voice
CDR-001239,916097862916,918845716772,2025-01-17T22:34:07+05:30,60,voice
CDR-001240,917545427621,919883152281,2025-01-17T22:47:53+05:30,0,sms
CDR-001241,916812873288,916543832315,2025-01-17T22:58:56+05:30,16,voice
CDR-001242,919994738491,919808452910,2025-01-17T23:01:16+05:30,17,voice
CDR-001243,918608791433,916926118120,2025-01-17T23:02:04+05:30,48,voice
CDR-001244,918981072749,919552996140,2025-01-17T23:10:00+05:30,154,voice
CDR-001245,916383487026,916869481191,2025-01-17T23:11:52+05:30,0,sms
CDR-001246,919571619646,917730176490,2025-01-17T23:13:05+05:30,0,sms
CDR-001247,919647323963,916555122302,2025-01-17T23:26:37+05:30,85,voice
CDR-001248,918238710435,917679658289,2025-01-17T23:48:24+05:30,119,voice
CDR-001249,917329653581,919714026682,2025-01-17T23:57:42+05:30,49,voice
CDR-001250,916641395672,919571619646,2025-01-18T00:19:11+05:30,66,voice
CDR-001251,918524624102,918525720621,2025-01-18T01:45:19+05:30,20,voice
CDR-001252,918829009322,917679658289,2025-01-18T03:20:35+05:30,22,voice
CDR-001253,916931872820,916424188799,2025-01-18T04:43:17+05:30,0,sms
CDR-001254,916665802686,918437653138,2025-01-18T05:21:03+05:30,33,voice
CDR-001255,919415717273,918525720621,2025-01-18T05:41:25+05:30,76,voice
CDR-001256,919994738491,917260443015,2025-01-18T06:40:29+05:30,100,voice
CDR-001257,917329653581,919797302867,2025-01-18T06:44:15+05:30,0,sms
CDR-001258,916275552433,919487985342,2025-01-18T06:49:51+05:30,19,voice
CDR-001259,916026997648,919888627938,2025-01-18T07:12:08+05:30,24,voice
CDR-001260,916926118120,918845716772,2025-01-18T07:34:55+05:30,95,voice
CDR-001261,918543852803,918692842017,2025-01-18T07:57:49+05:30,12,voice
CDR-001262,919647323963,917989228447,2025-01-18T08:32:22+05:30,57,voice
CDR-001263,918221668220,916406467692,2025-01-18T08:51:11+05:30,80,voice
CDR-001264,916325845808,917485979569,2025-01-18T08:53:21+05:30,40,voice
CDR-001265,916997171985,916309630372,2025-01-18T08:59:17+05:30,22,voice
CDR-001266,919797302867,916424188799,2025-01-18T09:18:44+05:30,53,voice
CDR-001267,916960990031,916309630372,2025-01-18T09:21:08+05:30,0,sms
CDR-001268,916367453616,916424188799,2025-01-18T09:52:27+05:30,90,voice
CDR-001269,917814266084,916812873288,2025-01-18T10:09:49+05:30,129,voice
CDR-001270,917329653581,918981072749,2025-01-18T10:17:44+05:30,174,voice
CDR-001271,917891221720,918220256891,2025-01-18T10:19:27+05:30,64,voice
CDR-001272,919647323963,916641395672,2025-01-18T10:31:25+05:30,95,voice
CDR-001273,919571619646,916555122302,2025-01-18T11:21:49+05:30,23,voice
CDR-001274,917863362137,918169713512,2025-01-18T11:22:31+05:30,53,voice
CDR-001275,916641395672,919647323963,2025-01-18T11:24:59+05:30,19,voice
CDR-001276,919072674448,918829009322,2025-01-18T11:36:43+05:30,141,voice
CDR-001277,917260443015,917447202903,2025-01-18T12:31:42+05:30,66,voice
CDR-001278,916931872820,916424188799,2025-01-18T12:40:29+05:30,27,voice
CDR-001279,918524624102,919415717273,2025-01-18T12:44:55+05:30,0,sms
CDR-001280,917260443015,916665802686,2025-01-18T12:57:05+05:30,117,voice
CDR-001281,917545969696,916812873288,2025-01-18T13:12:48+05:30,21,voice
CDR-001282,917679658289,919772591901,2025-01-18T13:25:41+05:30,107,voice
CDR-001283,919688936655,919153442407,2025-01-18T13:51:54+05:30,206,voice
CDR-001284,916017179896,918608791433,2025-01-18T14:25:03+05:30,18,voice
CDR-001285,916694321946,919883152281,2025-01-18T15:02:47+05:30,18,voice
CDR-001286,919415717273,918525720621,2025-01-18T15:06:14+05:30,68,voice
CDR-001287,918437653138,916637885677,2025-01-18T15:07:32+05:30,50,voice
CDR-001288,919072674448,919883152281,2025-01-18T15:08:15+05:30,37,voice
CDR-001289,919636802154,918981072749,2025-01-18T15:32:30+05:30,43,voice
CDR-001290,919883152281,917523499956,2025-01-18T15:37:25+05:30,23,voice
CDR-001291,916375107792,919647323963,2025-01-18T15:54:26+05:30,109,voice
